Name,Team,G,PA,AB,H,2B,3B,HR,R,RBI,BB,SO,HBP,SB,CS,AVG,OBP,SLG,OPS,wOBA,wRC,BsR,Fld,Off,Def,WAR,ADP,playerid
Owen Caissie,CHC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.173,0.216,0.264,0.48,0.212,28,0,0,-0.1,0,0,999,sa3014465
Cristian More,CHC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.162,0.197,0.225,0.422,0.187,12,0,0,-0.1,0,0,999,sa3011589
Malcom Quintero,CHC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.141,0.175,0.199,0.374,0.167,-2,0,0,-0.1,0,0,999,sa3007827
Juan Mora,CHC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.162,0.193,0.222,0.415,0.184,10,0,0,-0.1,0,0,999,sa3008469
Rafael Morel,CHC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.16,0.187,0.218,0.405,0.179,6,0,0,-0.1,0,0,999,sa3009534
Frank Hernandez,CHC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.167,0.204,0.235,0.438,0.195,17,0,0,-0.1,0,0,999,sa3015678
Kevin Alcantara,CHC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.148,0.177,0.219,0.396,0.174,3,0,0,-0.1,0,0,999,sa3008752
Lizardo Ruiz,CHC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.15,0.183,0.196,0.379,0.17,0,0,0,-0.1,0,0,999,sa3008930
Felix Stevens,CHC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.147,0.178,0.224,0.402,0.177,5,0,0,-0.1,0,0,999,sa3008946
Miguel Fabrizio,CHC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.143,0.172,0.203,0.375,0.166,-2,0,0,-0.1,0,0,999,sa3005767
Trent Giambrone,CHC,3,13,12,2,0,0,0,1,1,1,4,0,0,0,0.204,0.267,0.33,0.597,0.262,60,0,0,-0.7,0,0,999,19250
