Name,Team,W,L,ERA,GS,G,SV,IP,H,ER,HR,SO,BB,WHIP,K_per_9,BB_per_9,FIP,WAR,RA9_WAR,ADP,playerid
Yacksel Rios,CHW,0,0,4.52,0,1,0,1,1,1,0,1,0,1.41,8.86,4.17,4.78,0,0,999,15007
Vincent Arobio,CHW,0,0,4.45,0,1,0,1,1,0,0,1,0,1.42,8.6,4.14,4.66,0,0,999,sa918614
William Kincanon,CHW,0,0,4.45,0,1,0,1,1,0,0,1,0,1.45,8.69,4.43,4.67,0,0,999,sa918672
Mayckol Guaipe,CHW,0,0,4.69,0,0,0,1,1,1,0,1,0,1.38,8.29,3.33,4.66,0,0,999,11663
Emilio Vargas,CHW,0,0,5.12,0,0,0,1,1,1,0,1,0,1.43,7.53,3.42,5.26,0,0,999,sa736761
Kade McClure,CHW,0,0,5.11,0,0,0,1,1,1,0,1,0,1.45,6.91,3.33,5.27,0,0,999,sa915622
Jason Bilous,CHW,0,0,5.1,0,0,0,1,1,1,0,1,0,1.5,7.83,4.36,5.31,0,0,999,sa875998
Garrett Henzman,CHW,0,0,5.2,0,0,0,1,1,1,0,1,0,1.49,5.39,3.06,5.36,0,0,999,sa3005187
Kaleb Roper,CHW,0,0,5.23,0,0,0,1,1,1,0,1,0,1.47,7.96,4.05,5.4,0,0,999,sa3010110
Johan Dominguez,CHW,0,0,5.34,0,0,0,1,1,1,0,1,0,1.44,6.92,3.24,5.51,0,0,999,sa916727
Davis Martin,CHW,0,0,5.4,0,0,0,1,1,1,0,1,0,1.49,6.85,3.66,5.56,0,0,999,sa3008311
Brandon Finnegan,CHW,0,0,5.38,0,0,0,1,1,1,0,1,1,1.62,6.92,5,5.61,0,0,999,16208
Miguel Gonzalez,CHW,0,0,5.58,0,0,0,1,1,1,0,1,0,1.45,6.26,2.82,5.67,0,0,999,7024
Chase Solesky,CHW,0,0,5.61,0,0,0,1,1,1,0,1,0,1.58,6.22,4.22,5.77,0,0,999,sa3009940
Daniel Metzdorf,CHW,0,0,5.49,0,0,0,1,1,1,0,1,1,1.66,5.92,4.93,5.8,0,0,999,sa3010117
Blakely Battenfield,CHW,0,0,5.62,0,0,0,1,1,1,0,1,0,1.47,5.47,2.75,5.82,0,0,999,sa3002734
Kevin Folman,CHW,0,0,5.95,0,0,0,1,1,1,0,1,1,1.65,5.63,4.53,6.15,0,0,999,sa3008462
Zach Lewis,CHW,0,0,5.99,0,0,0,1,1,1,0,1,1,1.66,5.7,4.59,6.16,0,0,999,sa829666
Angel Acevedo,CHW,0,0,6.08,0,0,0,1,1,1,0,1,1,1.68,5.51,4.74,6.28,0,0,999,sa917893
Jeremiah Burke,CHW,0,0,6.09,0,0,0,1,1,1,0,1,1,1.65,5.72,4.57,6.34,0,0,999,sa3010143
Manuel Veloz,CHW,0,0,6.32,0,0,0,1,1,1,0,1,1,1.84,5.01,6.12,6.44,0,0,999,sa3011349
Isaiah Carranza,CHW,0,0,6.3,0,0,0,1,1,1,0,1,1,1.73,5.56,5.05,6.45,0,0,999,sa3015001
Matthew Thompson,CHW,0,0,6.37,0,0,0,1,1,1,0,1,1,1.76,5.51,5.47,6.56,0,0,999,sa3011866
Martin Carrasco,CHW,0,0,6.44,0,0,0,1,1,1,0,1,1,1.78,5.28,5.44,6.62,0,0,999,sa3002791
